"customer_id","customer_name","service_plan","service_address","provisioned_bandwidth_down_mbps","provisioned_bandwidth_up_mbps","router_serial_number","account_status","email","location","created_at","updated_at","contact_phone","multi_site","subscription_tier","industry"
CUST-003234,Elite Inc,Business Premium,"9770 Walker Hills Suite 349, Hartford, CT 06123",1000,250,RT-FTR003234,Active,support3234@rogers.info,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003235,Regional Partners,Basic Internet,"08012 Peggy Parkways Apt. 800, Hartford, CT 06115",100,20,RT-CIS003235,Cancelled,support3235@lawrence.biz,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003236,Tech Group,Business Standard,"45686 George Camp Apt. 923, Hartford, CT 06105",500,100,RT-HPE003236,Cancelled,support3236@davis.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003237,Metro Group,Business Elite,"41575 Neal Drive Suite 686, Hartford, CT 06133",2000,500,RT-HPE003237,Cancelled,support3237@pearson.info,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003238,Innovative Associates,Basic Internet,"933 John Isle Suite 942, Hartford, CT 06103",100,20,RT-CIS003238,Pending,support3238@davis.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003239,City Retail Inc,Business Elite,"6616 Nicole Ville Suite 064, Hartford, CT 06102",2000,500,RT-CIS003239,Suspended,support3239@smith.net,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003240,Innovative Real Estate LLC,Business Standard,"73265 Jason Roads Suite 554, Hartford, CT 06104",500,100,RT-CIS003240,Cancelled,support3240@adkins-anderson.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003241,Local Consulting Corp,Basic Internet,"467 Ryan Hollow, Hartford, CT 06123",100,20,RT-FTR003241,Cancelled,support3241@williams.net,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003242,Regional Media Partners,Business Elite,"891 Frazier Views, Hartford, CT 06105",2000,500,RT-CIS003242,Cancelled,support3242@hendrix-morgan.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003243,Elite Legal Group,Basic Internet,"6286 Tyler Pass, Hartford, CT 06123",100,20,RT-FTR003243,Active,support3243@houston.net,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003244,Digital Industries,Business Elite,"751 Joanne Glens Apt. 749, Hartford, CT 06101",2000,500,RT-FTR003244,Inactive,support3244@shaw.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003245,United Manufacturing Systems,Enterprise Plus,"8240 Powers Island, Hartford, CT 06106",5000,1000,RT-CIS003245,Cancelled,support3245@butler-bell.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003246,Advanced Company,Business Elite,"9061 Claudia Tunnel, Hartford, CT 06101",2000,500,RT-CIS003246,Suspended,support3246@bailey.info,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003247,Advanced Group,Basic Internet,"3031 Nichols Lane, Hartford, CT 06120",100,20,RT-HPE003247,Cancelled,support3247@perez-gallagher.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003248,Smart Technologies,Enterprise Plus,"80540 Breanna Expressway Apt. 195, Hartford, CT 06101",5000,1000,RT-FTR003248,Active,support3248@sosa.info,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003249,United Financial Corp,Basic Internet,"53900 Katherine Roads, Hartford, CT 06115",100,20,RT-HPE003249,Inactive,support3249@gallagher.org,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003250,Acme  Technologies,Business Standard,"2055 Mann Stream, Hartford, CT 06106",500,100,RT-FTR003250,Pending,support3250@fuentes-beasley.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003251,Elite Company,Business Premium,"6578 Mary Valleys Apt. 939, Hartford, CT 06120",1000,250,RT-FTR003251,Inactive,support3251@mejia.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003252,Local Industries,Basic Internet,"885 Payne Pines, Hartford, CT 06114",100,20,RT-HPE003252,Active,support3252@glover.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003253,Smart LLC,Basic Internet,"2839 Stone Bridge Apt. 898, Hartford, CT 06123",100,20,RT-FTR003253,Cancelled,support3253@cervantes-welch.org,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003254,City Partners,Basic Internet,"0745 Moore Island Suite 703, Hartford, CT 06123",100,20,RT-FTR003254,Pending,support3254@west.net,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003255,Innovative Tech Industries,Business Premium,"8750 Elizabeth Bypass Suite 520, Hartford, CT 06107",1000,250,RT-CIS003255,Active,support3255@morales-shannon.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003256,Digital Media Inc,Business Premium,"3906 Gillespie Glen Suite 739, Hartford, CT 06132",1000,250,RT-HPE003256,Cancelled,support3256@williams.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003257,Smart Associates,Business Standard,"73197 Regina Shoal Apt. 112, Hartford, CT 06132",500,100,RT-FTR003257,Pending,support3257@todd.info,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003258,Smart Logistics Inc,Business Premium,"169 Reilly Meadows, Hartford, CT 06107",1000,250,RT-JNP003258,Cancelled,support3258@irwin.biz,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003259,United Legal Services,Enterprise Plus,"7107 Michael Mills Suite 652, Hartford, CT 06120",5000,1000,RT-FTR003259,Inactive,support3259@mann.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003260,Advanced Industries,Business Elite,"016 Cynthia Pine, Hartford, CT 06108",2000,500,RT-FTR003260,Suspended,support3260@white.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003261,Digital Retail Group,Business Premium,"74166 Clark Camp, Hartford, CT 06126",1000,250,RT-HPE003261,Pending,support3261@gray.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003262,Global Healthcare Partners,Business Standard,"7232 Reyes Streets, Hartford, CT 06107",500,100,RT-HPE003262,Pending,support3262@duke-wells.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003263,Elite Corp,Business Elite,"60673 Velez Pines Apt. 141, Hartford, CT 06107",2000,500,RT-FTR003263,Suspended,support3263@wilson.org,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003264,Metro Associates,Business Premium,"479 Jessica Shoal, Hartford, CT 06102",1000,250,RT-FTR003264,Suspended,support3264@bryant.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003265,Global Tech Industries,Business Elite,"7658 Gibson Lakes Suite 903, Hartford, CT 06133",2000,500,RT-CIS003265,Active,support3265@walker.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003266,Digital Group,Standard Internet,"9109 Julia Orchard Suite 865, Hartford, CT 06105",300,50,RT-FTR003266,Inactive,support3266@robinson.net,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003267,Innovative Associates,Business Elite,"5334 Angel Ridge, Hartford, CT 06101",2000,500,RT-JNP003267,Active,support3267@thompson.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003268,Global Manufacturing Solutions,Business Premium,"67554 Reed Valleys, Hartford, CT 06123",1000,250,RT-JNP003268,Pending,support3268@parsons.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003269,Tech Logistics Partners,Business Standard,"82511 Nash Divide Apt. 035, Hartford, CT 06102",500,100,RT-HPE003269,Active,support3269@martin.biz,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003270,Prime LLC,Enterprise Plus,"308 Kirsten Summit, Hartford, CT 06126",5000,1000,RT-HPE003270,Cancelled,support3270@tran-mcpherson.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003271,Global Solutions,Business Premium,"112 Shaw Hollow Suite 306, Hartford, CT 06105",1000,250,RT-FTR003271,Suspended,support3271@maldonado-maxwell.info,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003272,National Marketing Solutions,Basic Internet,"12716 Aaron Pines, Hartford, CT 06123",100,20,RT-HPE003272,Pending,support3272@oconnell.info,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003273,Prime Real Estate Enterprises,Business Elite,"3521 Hernandez Manor Suite 371, Hartford, CT 06115",2000,500,RT-JNP003273,Cancelled,support3273@smith.biz,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003274,Local Financial Industries,Business Standard,"646 Garcia Mountains Apt. 594, Hartford, CT 06123",500,100,RT-HPE003274,Pending,support3274@dunn-rogers.info,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003275,Elite Real Estate Corp,Standard Internet,"52577 Ryan Village Suite 739, Hartford, CT 06120",300,50,RT-CIS003275,Suspended,support3275@davis-sims.biz,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003276,Innovative Company,Business Elite,"23701 Rhodes Brook, Hartford, CT 06114",2000,500,RT-JNP003276,Pending,support3276@gomez.info,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003277,National Marketing Partners,Standard Internet,"1996 Donald Centers, Hartford, CT 06112",300,50,RT-HPE003277,Suspended,support3277@parker.org,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003278,United Corp,Enterprise Plus,"15953 Linda Parkways Suite 162, Hartford, CT 06123",5000,1000,RT-JNP003278,Cancelled,support3278@velasquez.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003279,Regional Healthcare Systems,Standard Internet,"88156 Brown Village Apt. 098, Hartford, CT 06115",300,50,RT-HPE003279,Suspended,support3279@bell.net,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003280,National Solutions,Business Elite,"3493 Wright Mews, Hartford, CT 06104",2000,500,RT-CIS003280,Inactive,support3280@brown.info,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003281,Prime Enterprises,Basic Internet,"7244 Jane Mountain, Hartford, CT 06101",100,20,RT-CIS003281,Cancelled,support3281@thomas-owen.info,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003282,Local Group,Standard Internet,"09647 Anderson Route Apt. 268, Hartford, CT 06115",300,50,RT-FTR003282,Pending,support3282@daniel.info,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003283,Global Construction Group,Standard Internet,"295 Robert Extension, Hartford, CT 06103",300,50,RT-FTR003283,Inactive,support3283@mckinney.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003284,Global Group,Basic Internet,"2773 Curtis Ferry, Hartford, CT 06126",100,20,RT-JNP003284,Inactive,support3284@boyd-anderson.net,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003285,United Solutions,Business Elite,"6340 Salinas Road Suite 447, Hartford, CT 06132",2000,500,RT-CIS003285,Pending,support3285@peterson-white.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003286,Metro Enterprises,Business Standard,"9685 Robert Fall Apt. 751, Hartford, CT 06126",500,100,RT-CIS003286,Inactive,support3286@garcia-watson.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003287,National Marketing Partners,Business Standard,"4705 Connie Knoll Suite 458, Hartford, CT 06115",500,100,RT-JNP003287,Pending,support3287@washington.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003288,National Enterprises,Basic Internet,"413 David Motorway Suite 078, Hartford, CT 06115",100,20,RT-HPE003288,Suspended,support3288@gonzalez.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003289,Digital Group,Enterprise Plus,"245 Justin Unions, Hartford, CT 06107",5000,1000,RT-FTR003289,Inactive,support3289@herrera.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003290,Digital Tech LLC,Business Standard,"41765 Russell Valley Suite 119, Hartford, CT 06104",500,100,RT-HPE003290,Pending,support3290@rodriguez.info,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003291,United Media Services,Standard Internet,"129 Shelia Island, Hartford, CT 06108",300,50,RT-CIS003291,Active,support3291@wright.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003292,Innovative Inc,Basic Internet,"77127 Terry Islands, Hartford, CT 06133",100,20,RT-FTR003292,Pending,support3292@holland-cowan.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003293,Advanced Retail Corp,Business Elite,"174 Freeman Glen, Hartford, CT 06133",2000,500,RT-CIS003293,Suspended,support3293@barr.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003294,Global Technologies,Business Standard,"922 Michelle Green, Hartford, CT 06112",500,100,RT-CIS003294,Inactive,support3294@jacobs.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003295,Digital Financial Industries,Business Standard,"29376 Morris View Suite 587, Hartford, CT 06112",500,100,RT-HPE003295,Inactive,support3295@warren.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003296,United Associates,Business Standard,"6260 Angela Lakes Apt. 188, Hartford, CT 06104",500,100,RT-JNP003296,Suspended,support3296@smith.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003297,Innovative Financial Technologies,Basic Internet,"8286 Soto Turnpike, Hartford, CT 06120",100,20,RT-CIS003297,Active,support3297@rios.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003298,Smart Marketing Associates,Business Elite,"1081 Duncan Extension, Hartford, CT 06107",2000,500,RT-FTR003298,Cancelled,support3298@harris.org,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003299,Innovative Tech Corp,Business Premium,"6215 Jones Vista Apt. 980, Hartford, CT 06126",1000,250,RT-JNP003299,Suspended,support3299@smith-osborne.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003300,Regional Marketing Group,Business Premium,"292 Sweeney Drives Suite 358, Hartford, CT 06115",1000,250,RT-FTR003300,Suspended,support3300@torres.biz,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003301,Tech Group,Business Premium,"987 Gilbert Keys, Hartford, CT 06123",1000,250,RT-FTR003301,Pending,support3301@davis.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003302,Innovative Services,Business Standard,"5885 Bruce Drive, Hartford, CT 06106",500,100,RT-FTR003302,Cancelled,support3302@banks.net,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003303,City Group,Standard Internet,"1905 Choi Point, Hartford, CT 06108",300,50,RT-FTR003303,Pending,support3303@diaz-smith.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003304,Digital Healthcare Technologies,Enterprise Plus,"49909 Brown Mountain Suite 202, Hartford, CT 06106",5000,1000,RT-JNP003304,Active,support3304@larson-hendricks.org,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003305,Prime Retail Associates,Business Elite,"5481 Anna Ridges, Hartford, CT 06132",2000,500,RT-HPE003305,Cancelled,support3305@kennedy.net,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003306,Regional Solutions,Basic Internet,"8487 Matthews Canyon Apt. 926, Hartford, CT 06107",100,20,RT-HPE003306,Active,support3306@tran.biz,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003307,United Inc,Business Premium,"807 Vanessa Village Apt. 805, Hartford, CT 06103",1000,250,RT-HPE003307,Pending,support3307@pham-miller.info,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003308,Acme Associates,Enterprise Plus,"57529 Mark Viaduct Suite 680, Hartford, CT 06101",5000,1000,RT-CIS003308,Pending,support3308@watts.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003309,Metro Retail Enterprises,Enterprise Plus,"58123 Vincent Groves, Hartford, CT 06126",5000,1000,RT-HPE003309,Suspended,support3309@lopez.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003310,Tech Construction Systems,Business Elite,"002 Wilson Square Apt. 672, Hartford, CT 06132",2000,500,RT-HPE003310,Cancelled,support3310@benson-norman.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003311,Acme Solutions,Business Standard,"7248 Washington Mount Suite 308, Hartford, CT 06115",500,100,RT-HPE003311,Active,support3311@cook.net,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003312,Global Healthcare Partners,Business Standard,"100 Wright Row, Hartford, CT 06114",500,100,RT-FTR003312,Suspended,support3312@parker-townsend.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003313,Local Partners,Business Premium,"2022 Alexis Tunnel, Hartford, CT 06106",1000,250,RT-HPE003313,Pending,support3313@woods.biz,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003314,Tech Construction Services,Business Elite,"765 Ward Knolls, Hartford, CT 06106",2000,500,RT-HPE003314,Suspended,support3314@taylor-hicks.net,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003315,Regional Partners,Business Standard,"8506 Adams Parkway Suite 826, Hartford, CT 06132",500,100,RT-JNP003315,Active,support3315@golden-dixon.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003316,City  Enterprises,Business Standard,"00255 Sullivan Greens, Hartford, CT 06108",500,100,RT-CIS003316,Inactive,support3316@allison-allen.info,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003317,City Industries,Business Standard,"94844 Smith Viaduct Apt. 450, Hartford, CT 06132",500,100,RT-HPE003317,Pending,support3317@estrada-cruz.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003318,United Enterprises,Standard Internet,"69511 Brittany Rue Apt. 387, Hartford, CT 06106",300,50,RT-JNP003318,Cancelled,support3318@pena-bailey.org,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003319,Digital Manufacturing Services,Business Standard,"29813 Nicole Rue Apt. 419, Hartford, CT 06102",500,100,RT-CIS003319,Inactive,support3319@mendez.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003320,Metro Manufacturing Company,Basic Internet,"016 Terry Mount, Hartford, CT 06101",100,20,RT-CIS003320,Cancelled,support3320@everett-lee.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003321,Local Technologies,Business Standard,"909 Munoz Mill Apt. 436, Hartford, CT 06102",500,100,RT-JNP003321,Suspended,support3321@carrillo.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003322,Local Associates,Basic Internet,"6889 Jennifer Mall Apt. 618, Hartford, CT 06132",100,20,RT-CIS003322,Pending,support3322@castillo.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-003323,Acme Enterprises,Standard Internet,"431 Walters Estates, Hartford, CT 06112",300,50,RT-HPE003323,Suspended,support3323@jones.com,"Hartford, CT",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
